eventnum,well,X531.40..488.,X572.27..488.,X692.40..488.,Trigger.Pulse.Width,SSC,FSC,estimated_diameter
583487,M07,91.6683128547382,16.1234693398296,26.8997680469554,20514,14.7821896403394,3.66407912632517,0.3
587471,M08,49.4762724818922,5.89449735753736,16.967359349785,16626,7.46004932896338,1.45697516301968,0.21
590442,M09,69.7830584859866,9.41358141029189,47.2274324956989,20301,8.28464542541611,2.27922965014383,0.25
592718,M10,95.0130376580169,13.3427128806994,39.6075811159883,18609,7.66408740876602,3.15030099799629,0.28
595222,M11,92.4575503777178,11.7178424975489,30.5696542896228,21305,3.01133981038448,2.04891262030961,0.24
597989,M13,59.0527646168194,7.30648498417305,27.4728559245152,17864,7.07408722013254,1.28098470803046,0.2
599655,M14,29.8563436650144,3.11157989738524,18.8719975324955,15690,21.2068932754194,1.33052622033374,0.2
602475,M15,11.0772917394128,2.32386522722133,2.08610391201834,9998,4.12377926080198,11.2656904149117,0.46
604929,M16,155.974714449379,23.7804847465142,36.0331027545302,21668,7.39221201044623,3.80418151080789,0.3
607393,M17,26.3423367241793,6.99008443732755,34.5357620167281,14212,14.7096567663655,3.38914642101232,0.29
609365,M18,83.4658439560238,12.9692552889851,31.7117860767097,18808,5.95026260215337,4.4639491447002,0.32
611001,M19,59.6114368265707,13.6710925271863,49.7621818596113,17564,2.37470874499952,2.6066136197918,0.26
612965,M20,43.1953514317802,5.35500358143723,34.1928693519264,16520,16.3723616081935,1.35030578696901,0.2
615435,M21,132.884437107906,20.8845065667342,35.7405820667248,22638,5.48371287251043,2.65392814484508,0.26
617443,M22,26.9111118086706,6.76965297090035,40.2925366274838,14022,18.5694409081364,1.02634058778857,0.18
619967,M23,97.1191085749144,11.3451324459019,27.0134211737163,19682,20.4230043056468,4.07939447275742,0.31
675365,N02,21.3174548369618,3.60787079798903,21.2188181787618,15624,4.80644227093252,1.02547550950258,0.18
672521,N03,148.154665413137,17.1471479285791,28.4872730896597,21484,3.76641121533855,3.05524742483244,0.28
670164,N04,115.721892477932,23.4321431432997,42.6045091771771,20535,9.01733335339798,8.01099615771561,0.4
667867,N05,22.7698851384467,2.23513726445081,6.33338285686118,13438,3.15694908819767,1.02605214730483,0.18
665732,N06,128.911163249545,17.9031597749274,93.0049062621115,20391,7.59332745656349,26.051487118405,0.64
662919,N07,47.6340469590703,6.33071316463553,35.0836670210575,17706,4.33108472673282,4.28567311828929,0.32
659736,N08,30.09224505655,6.51209463421786,7.15407061620536,13691,9.04779951517323,1.50230396164017,0.21
656645,N09,23.1343772073397,3.56903880177065,13.0497017475689,14824,3.33574896061368,1.02619635741244,0.18
654485,N10,112.625243302497,14.7925806349626,29.5266953928905,20216,5.48140133917125,3.99373638108704,0.31
650384,N11,532.947673019226,279.518870563425,817.132493097655,27251,102.590795746288,432.378666528541,1.9
647673,N13,27.9558156526142,5.36630426250255,39.4797607106276,14492,15.3560421979357,1.20874982935951,0.19
645215,N14,189.757190725861,29.6306188928688,59.2772685650433,24322,7.79334016504049,5.90029904336625,0.36
643055,N15,38.5910696578117,4.77010382645954,11.3419440350276,17042,14.5533799306047,1.24688154008066,0.2
640288,N16,12.1539318513939,3.14764568355181,5.41022506409749,9347,5.75048652143538,1.15057010573031,0.19
638229,N17,208.581075441017,28.8661047717113,56.5590936575479,24440,9.67512842157484,4.28145907272738,0.32
636105,N18,208.02485807037,28.2838213828841,36.0584318692344,24364,6.32982351732763,2.42939451643414,0.25
633772,N19,139.153345601708,18.2897189219107,61.078543458236,21839,4.98531805840472,4.93582069989551,0.33
631217,N20,42.8025582096012,5.13536467150385,10.705379090067,18324,12.7756874162682,4.27785033180818,0.32
628680,N21,293.694293215227,45.9184589739616,131.398772633049,25643,16.7023784658762,18.4135157978528,0.56
625130,N22,25.1591405205496,5.14620184787996,30.634165528159,13645,11.9456413800139,1.02576378788376,0.18
622302,N23,76.2648145865509,10.8248983817627,12.2723638481517,19009,2.56590588403031,1.85877179647932,0.23
679248,O02,356.853724915261,67.6394699000227,166.554977908068,26803,12.2155791631388,61.8733892713511,0.89
681471,O03,62.0039608812393,9.79965840758501,23.7137370566166,17506,16.7000313012438,1.89677202936035,0.23
684415,O04,199.717002427456,23.823971460672,37.4266669339058,24098,7.12196930633262,3.14543463125602,0.28
687097,O05,39.6242838236663,9.65204061296942,10.7490991862214,15196,17.2268572392054,3.55102724090203,0.29
689472,O06,67.3927659646849,8.70479004817045,49.6294824289793,17827,6.19081814578797,1.25903157286987,0.2
692464,O07,67.4970307017633,12.5355828408963,38.7377833224568,20563,13.4368014071122,1.37134269080449,0.2
694465,O08,15.0928749112463,4.69428901247754,20.4373604553846,12836,1.02576378788376,1.02590795746288,0.18
697657,O09,107.098935999787,16.3930832553385,58.0488934292767,23900,7.27472207754818,1.43361687853818,0.21
700122,O10,127.326685409095,16.271432212602,40.3548740412633,23229,7.20046990979099,15.2185419886468,0.52
702755,O11,141.998159337883,24.2496005910249,38.7323395495752,22214,5.11088482045155,3.68888002955284,0.3
704919,O13,181.565446973566,27.9479590121517,66.6767786112472,22650,10.7506099561705,5.64796621050854,0.35
707147,O14,19.8207069551135,4.35182953173822,13.4651571317967,12974,7.30340510307318,1.19910557424283,0.19
709293,O15,79.7056775305905,14.0134610307779,30.9587695498755,18960,6.15265410149037,5.01976739952536,0.34
711452,O16,16.0691776610119,4.55520892569588,18.4757281093159,12415,5.74887041745026,1.09472904456112,0.19
714139,O17,23.3696572968717,7.07905988007378,8.35832281845394,15934,14.4474113755288,1.34878847896933,0.2
717185,O18,141.24184399804,17.2972106427233,69.1970994824717,21988,3.24101583070423,1.37926729214771,0.2
719934,O19,25.7928316459776,3.20883699665052,33.9534405925311,13473,8.11182648455928,1.23710689249845,0.19
722438,O20,82.2316609666469,12.4548044756245,29.0900935033126,18153,4.66797388769753,2.57204356478876,0.26
724880,O21,49.5249697280717,6.42211713678698,11.632520541825,18227,6.98615603374878,1.61824923414901,0.22
727665,O22,240.730302583563,32.142531495251,78.2296850925529,25236,20.7907948810654,8.94538673448645,0.42
730098,O23,145.574711300221,23.7170699871911,38.3801303430304,22165,2.08669035084906,6.31738157423552,0.37
786066,P01,73.6318020914404,14.8488183535269,78.9697817048351,17976,4.55456878780742,5.55898007223234,0.35
783509,P02,90.7709283865937,11.4669585377367,12.5885464271678,19707,4.51188384101523,2.03570957948143,0.24
781402,P03,108.462177793741,13.9192463943233,40.9260199594774,25344,4.25985220180833,2.31538930779739,0.25
779101,P04,149.115554980122,27.983331291297,48.4441900488126,22339,19.2388756458243,5.60132814179861,0.35
776028,P05,18.5173197131095,4.79901761188528,25.0356902866487,14658,28.1331751485878,3.58714172108372,0.29
773500,P06,137.269244108398,18.1310456583975,61.4487685023687,23266,5.52393468903152,3.64046807243101,0.3
771069,P07,273.111716655256,37.759511504577,108.355528372203,25955,17.0990188628865,39.2143322561938,0.75
768786,P08,67.9443456288408,10.1729354563435,32.1470490803836,17848,6.02176940889983,1.02504324383079,0.18
766737,P09,16.7282190598094,3.05696542896228,15.9364864613953,11831,6.44290950231612,1.28947402341667,0.2
764875,P10,27.3495813989431,3.57154762244617,24.6170128051546,12785,11.9003990178268,1.02648483843607,0.18
762350,P11,10.8553675127408,2.6051487118405,3.15030099799629,10900,1.0270620437967,1.02561963856461,0.18
759006,P13,160.714361601007,25.3614923191807,47.0089094050033,22084,9.93556074233082,3.3526685845339,0.29
756086,P14,20.9727448544408,5.67182920510922,33.4372811617742,14236,165.249307593944,18.442003727616,0.56
752946,P15,145.002988507758,17.2947798870592,48.2878524024596,22040,43.0196618334891,387.105721070407,1.82
750606,P16,18.7398501274325,1.49724533545663,5.97792267320652,12148,4.23418685475825,1.02590795746288,0.18
747790,P17,88.0816119504511,11.3722701525296,27.9597448010442,19700,7.13900515096192,3.19623477177301,0.28
744650,P18,34.5600385905074,4.50174973478464,18.811094384497,15472,50.0286461057523,13.541065287804,0.49
742255,P19,137.134269080449,21.1919965701428,58.4582355841657,21909,4.02472608175584,1.87003866421095,0.23
739981,P20,50.1483152878863,5.80162701494386,13.2362553459437,17459,2.04258747286135,1.13578950550774,0.19
737183,P21,9.75294426097098,2.06046311149999,1.03198141230859,8581,1.07506099561705,1.02648483843607,0.18
734616,P22,27.3034961943803,4.95806824168466,43.8128558313856,14846,8.26952317730107,1.0273507681793,0.18
732437,P23,12.6826628994852,3.3390321866972,4.70353431071778,9784,7.49367448864528,1.20264973565483,0.19
